2162	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
2163	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01807.1683686040-1685082840.N66-67:LOC
21692	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01185.1684596120-1735702200.163-319:LOC
21695	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01144.1684087200-1696129200.115-179:LOC
21698	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01073.1684126800-1690601400.21-375:LOC
21698	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01332.1684915800-1685761800.518-81:LOC
2177	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01395.1684792800-1685080800.N44-35:LOC
2178	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01395.1684792800-1685080800.N44-35:LOC
21785	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01315.1682312400-1686110400.389-39:LOC
2179	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01395.1684792800-1685080800.N44-35:LOC
21954	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21955	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21956	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21957	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21958	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21959	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21960	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21961	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
21962	RATP-SIV:InfoMessage::MSG.IVC.5682819568468601442:LOC
22069	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01332.1684915800-1685761800.518-81:LOC
22092	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22130	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22131	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22132	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22133	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22134	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22135	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22136	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22137	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22138	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22139	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22140	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22141	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22142	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22143	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22144	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22145	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22146	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22147	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22148	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22149	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22150	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22151	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22152	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22153	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22154	RATP-SIV:InfoMessage::MSG.IVC.2130815429905395823:LOC
22257	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
22258	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
22259	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
22260	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
22261	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
22263	RATP-SIV:InfoMessage::MSG.IVC.3900173448111728737:LOC
